utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
woman soup boy book	['woman', 'soup', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman sugar boy book	['woman', 'sugar', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman book boy book	['woman', 'book', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman letter boy book	['woman', 'letter', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman package boy book	['woman', 'package', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman gift boy book	['woman', 'gift', 'boy', 'book']	woman gave boy book	['woman', 'gave', 'boy', 'book']
woman eggs boy letter	['woman', 'eggs', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman toast boy letter	['woman', 'toast', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman pizza boy letter	['woman', 'pizza', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman coffee boy letter	['woman', 'coffee', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman tea boy letter	['woman', 'tea', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman soup boy letter	['woman', 'soup', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman sugar boy letter	['woman', 'sugar', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman book boy letter	['woman', 'book', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman letter boy letter	['woman', 'letter', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman package boy letter	['woman', 'package', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman gift boy letter	['woman', 'gift', 'boy', 'letter']	woman gave boy letter	['woman', 'gave', 'boy', 'letter']
woman eggs boy package	['woman', 'eggs', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman toast boy package	['woman', 'toast', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman pizza boy package	['woman', 'pizza', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman coffee boy package	['woman', 'coffee', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman tea boy package	['woman', 'tea', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman soup boy package	['woman', 'soup', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman sugar boy package	['woman', 'sugar', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman book boy package	['woman', 'book', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman letter boy package	['woman', 'letter', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman package boy package	['woman', 'package', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman gift boy package	['woman', 'gift', 'boy', 'package']	woman gave boy package	['woman', 'gave', 'boy', 'package']
woman eggs boy gift	['woman', 'eggs', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman toast boy gift	['woman', 'toast', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman pizza boy gift	['woman', 'pizza', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman coffee boy gift	['woman', 'coffee', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman tea boy gift	['woman', 'tea', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman soup boy gift	['woman', 'soup', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman sugar boy gift	['woman', 'sugar', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman book boy gift	['woman', 'book', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman letter boy gift	['woman', 'letter', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman package boy gift	['woman', 'package', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman gift boy gift	['woman', 'gift', 'boy', 'gift']	woman gave boy gift	['woman', 'gave', 'boy', 'gift']
woman eggs girl eggs	['woman', 'eggs', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman toast girl eggs	['woman', 'toast', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman pizza girl eggs	['woman', 'pizza', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman coffee girl eggs	['woman', 'coffee', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman tea girl eggs	['woman', 'tea', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman soup girl eggs	['woman', 'soup', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman sugar girl eggs	['woman', 'sugar', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman book girl eggs	['woman', 'book', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman letter girl eggs	['woman', 'letter', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman package girl eggs	['woman', 'package', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman gift girl eggs	['woman', 'gift', 'girl', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman eggs girl toast	['woman', 'eggs', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman toast girl toast	['woman', 'toast', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman pizza girl toast	['woman', 'pizza', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman coffee girl toast	['woman', 'coffee', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman tea girl toast	['woman', 'tea', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman soup girl toast	['woman', 'soup', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman sugar girl toast	['woman', 'sugar', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman book girl toast	['woman', 'book', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman letter girl toast	['woman', 'letter', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman package girl toast	['woman', 'package', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gift girl toast	['woman', 'gift', 'girl', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman eggs girl pizza	['woman', 'eggs', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman toast girl pizza	['woman', 'toast', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman pizza girl pizza	['woman', 'pizza', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman coffee girl pizza	['woman', 'coffee', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman tea girl pizza	['woman', 'tea', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman soup girl pizza	['woman', 'soup', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman sugar girl pizza	['woman', 'sugar', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman book girl pizza	['woman', 'book', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman letter girl pizza	['woman', 'letter', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman package girl pizza	['woman', 'package', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gift girl pizza	['woman', 'gift', 'girl', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman eggs girl coffee	['woman', 'eggs', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman toast girl coffee	['woman', 'toast', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman pizza girl coffee	['woman', 'pizza', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman coffee girl coffee	['woman', 'coffee', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman tea girl coffee	['woman', 'tea', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman soup girl coffee	['woman', 'soup', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman sugar girl coffee	['woman', 'sugar', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman book girl coffee	['woman', 'book', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman letter girl coffee	['woman', 'letter', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman package girl coffee	['woman', 'package', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gift girl coffee	['woman', 'gift', 'girl', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman eggs girl tea	['woman', 'eggs', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman toast girl tea	['woman', 'toast', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman pizza girl tea	['woman', 'pizza', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman coffee girl tea	['woman', 'coffee', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman tea girl tea	['woman', 'tea', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman soup girl tea	['woman', 'soup', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman sugar girl tea	['woman', 'sugar', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman book girl tea	['woman', 'book', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman letter girl tea	['woman', 'letter', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman package girl tea	['woman', 'package', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gift girl tea	['woman', 'gift', 'girl', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman eggs girl soup	['woman', 'eggs', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman toast girl soup	['woman', 'toast', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman pizza girl soup	['woman', 'pizza', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman coffee girl soup	['woman', 'coffee', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman tea girl soup	['woman', 'tea', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman soup girl soup	['woman', 'soup', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman sugar girl soup	['woman', 'sugar', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman book girl soup	['woman', 'book', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman letter girl soup	['woman', 'letter', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman package girl soup	['woman', 'package', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gift girl soup	['woman', 'gift', 'girl', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman eggs girl sugar	['woman', 'eggs', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman toast girl sugar	['woman', 'toast', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman pizza girl sugar	['woman', 'pizza', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman coffee girl sugar	['woman', 'coffee', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman tea girl sugar	['woman', 'tea', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman soup girl sugar	['woman', 'soup', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman sugar girl sugar	['woman', 'sugar', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman book girl sugar	['woman', 'book', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman letter girl sugar	['woman', 'letter', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman package girl sugar	['woman', 'package', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gift girl sugar	['woman', 'gift', 'girl', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman eggs girl book	['woman', 'eggs', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman toast girl book	['woman', 'toast', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman pizza girl book	['woman', 'pizza', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman coffee girl book	['woman', 'coffee', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman tea girl book	['woman', 'tea', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman soup girl book	['woman', 'soup', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman sugar girl book	['woman', 'sugar', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman book girl book	['woman', 'book', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman letter girl book	['woman', 'letter', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman package girl book	['woman', 'package', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gift girl book	['woman', 'gift', 'girl', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman eggs girl letter	['woman', 'eggs', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman toast girl letter	['woman', 'toast', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman pizza girl letter	['woman', 'pizza', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman coffee girl letter	['woman', 'coffee', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman tea girl letter	['woman', 'tea', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman soup girl letter	['woman', 'soup', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman sugar girl letter	['woman', 'sugar', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman book girl letter	['woman', 'book', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman letter girl letter	['woman', 'letter', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman package girl letter	['woman', 'package', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gift girl letter	['woman', 'gift', 'girl', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman eggs girl package	['woman', 'eggs', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman toast girl package	['woman', 'toast', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman pizza girl package	['woman', 'pizza', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman coffee girl package	['woman', 'coffee', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman tea girl package	['woman', 'tea', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman soup girl package	['woman', 'soup', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman sugar girl package	['woman', 'sugar', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman book girl package	['woman', 'book', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman letter girl package	['woman', 'letter', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman package girl package	['woman', 'package', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gift girl package	['woman', 'gift', 'girl', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman eggs girl gift	['woman', 'eggs', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman toast girl gift	['woman', 'toast', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman pizza girl gift	['woman', 'pizza', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman coffee girl gift	['woman', 'coffee', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman tea girl gift	['woman', 'tea', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman soup girl gift	['woman', 'soup', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman sugar girl gift	['woman', 'sugar', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman book girl gift	['woman', 'book', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman letter girl gift	['woman', 'letter', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman package girl gift	['woman', 'package', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gift girl gift	['woman', 'gift', 'girl', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
boy eggs man eggs	['boy', 'eggs', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy toast man eggs	['boy', 'toast', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy pizza man eggs	['boy', 'pizza', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy coffee man eggs	['boy', 'coffee', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy tea man eggs	['boy', 'tea', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy soup man eggs	['boy', 'soup', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy sugar man eggs	['boy', 'sugar', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy book man eggs	['boy', 'book', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy letter man eggs	['boy', 'letter', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy package man eggs	['boy', 'package', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gift man eggs	['boy', 'gift', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy eggs man toast	['boy', 'eggs', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy toast man toast	['boy', 'toast', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy pizza man toast	['boy', 'pizza', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy coffee man toast	['boy', 'coffee', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy tea man toast	['boy', 'tea', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy soup man toast	['boy', 'soup', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy sugar man toast	['boy', 'sugar', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy book man toast	['boy', 'book', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy letter man toast	['boy', 'letter', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy package man toast	['boy', 'package', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gift man toast	['boy', 'gift', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy eggs man pizza	['boy', 'eggs', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy toast man pizza	['boy', 'toast', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy pizza man pizza	['boy', 'pizza', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy coffee man pizza	['boy', 'coffee', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy tea man pizza	['boy', 'tea', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy soup man pizza	['boy', 'soup', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy sugar man pizza	['boy', 'sugar', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy book man pizza	['boy', 'book', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy letter man pizza	['boy', 'letter', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy package man pizza	['boy', 'package', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gift man pizza	['boy', 'gift', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy eggs man coffee	['boy', 'eggs', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy toast man coffee	['boy', 'toast', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy pizza man coffee	['boy', 'pizza', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy coffee man coffee	['boy', 'coffee', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy tea man coffee	['boy', 'tea', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy soup man coffee	['boy', 'soup', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy sugar man coffee	['boy', 'sugar', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy book man coffee	['boy', 'book', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy letter man coffee	['boy', 'letter', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy package man coffee	['boy', 'package', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gift man coffee	['boy', 'gift', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy eggs man tea	['boy', 'eggs', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy toast man tea	['boy', 'toast', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy pizza man tea	['boy', 'pizza', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy coffee man tea	['boy', 'coffee', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy tea man tea	['boy', 'tea', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy soup man tea	['boy', 'soup', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy sugar man tea	['boy', 'sugar', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy book man tea	['boy', 'book', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy letter man tea	['boy', 'letter', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy package man tea	['boy', 'package', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gift man tea	['boy', 'gift', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy eggs man soup	['boy', 'eggs', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy toast man soup	['boy', 'toast', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy pizza man soup	['boy', 'pizza', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy coffee man soup	['boy', 'coffee', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy tea man soup	['boy', 'tea', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy soup man soup	['boy', 'soup', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy sugar man soup	['boy', 'sugar', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy book man soup	['boy', 'book', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy letter man soup	['boy', 'letter', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy package man soup	['boy', 'package', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gift man soup	['boy', 'gift', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy eggs man sugar	['boy', 'eggs', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy toast man sugar	['boy', 'toast', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy pizza man sugar	['boy', 'pizza', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy coffee man sugar	['boy', 'coffee', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy tea man sugar	['boy', 'tea', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy soup man sugar	['boy', 'soup', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy sugar man sugar	['boy', 'sugar', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy book man sugar	['boy', 'book', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy letter man sugar	['boy', 'letter', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy package man sugar	['boy', 'package', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gift man sugar	['boy', 'gift', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy eggs man book	['boy', 'eggs', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy toast man book	['boy', 'toast', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy pizza man book	['boy', 'pizza', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy coffee man book	['boy', 'coffee', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
