utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
boy took man letter	['boy', 'took', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy drank man letter	['boy', 'drank', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy borrowed man letter	['boy', 'borrowed', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy ate man letter	['boy', 'ate', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy took man package	['boy', 'took', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy drank man package	['boy', 'drank', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy borrowed man package	['boy', 'borrowed', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy ate man package	['boy', 'ate', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy took man gift	['boy', 'took', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy drank man gift	['boy', 'drank', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy borrowed man gift	['boy', 'borrowed', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy ate man gift	['boy', 'ate', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy took woman eggs	['boy', 'took', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy drank woman eggs	['boy', 'drank', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy borrowed woman eggs	['boy', 'borrowed', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy ate woman eggs	['boy', 'ate', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy took woman toast	['boy', 'took', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy drank woman toast	['boy', 'drank', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy borrowed woman toast	['boy', 'borrowed', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy ate woman toast	['boy', 'ate', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy took woman pizza	['boy', 'took', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy drank woman pizza	['boy', 'drank', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy borrowed woman pizza	['boy', 'borrowed', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy ate woman pizza	['boy', 'ate', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy took woman coffee	['boy', 'took', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy drank woman coffee	['boy', 'drank', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy borrowed woman coffee	['boy', 'borrowed', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy ate woman coffee	['boy', 'ate', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy took woman tea	['boy', 'took', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy drank woman tea	['boy', 'drank', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy borrowed woman tea	['boy', 'borrowed', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy ate woman tea	['boy', 'ate', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy took woman soup	['boy', 'took', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy drank woman soup	['boy', 'drank', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy borrowed woman soup	['boy', 'borrowed', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy ate woman soup	['boy', 'ate', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy took woman sugar	['boy', 'took', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy drank woman sugar	['boy', 'drank', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy borrowed woman sugar	['boy', 'borrowed', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy ate woman sugar	['boy', 'ate', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy took woman book	['boy', 'took', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy drank woman book	['boy', 'drank', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy borrowed woman book	['boy', 'borrowed', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy ate woman book	['boy', 'ate', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy took woman letter	['boy', 'took', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy drank woman letter	['boy', 'drank', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy borrowed woman letter	['boy', 'borrowed', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy ate woman letter	['boy', 'ate', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy took woman package	['boy', 'took', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy drank woman package	['boy', 'drank', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy borrowed woman package	['boy', 'borrowed', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy ate woman package	['boy', 'ate', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy took woman gift	['boy', 'took', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy drank woman gift	['boy', 'drank', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy borrowed woman gift	['boy', 'borrowed', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy ate woman gift	['boy', 'ate', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy took boy eggs	['boy', 'took', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy drank boy eggs	['boy', 'drank', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy borrowed boy eggs	['boy', 'borrowed', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy ate boy eggs	['boy', 'ate', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy took boy toast	['boy', 'took', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy drank boy toast	['boy', 'drank', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy borrowed boy toast	['boy', 'borrowed', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy ate boy toast	['boy', 'ate', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy took boy pizza	['boy', 'took', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy drank boy pizza	['boy', 'drank', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy borrowed boy pizza	['boy', 'borrowed', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy ate boy pizza	['boy', 'ate', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy took boy coffee	['boy', 'took', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy drank boy coffee	['boy', 'drank', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy borrowed boy coffee	['boy', 'borrowed', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy ate boy coffee	['boy', 'ate', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy took boy tea	['boy', 'took', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy drank boy tea	['boy', 'drank', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy borrowed boy tea	['boy', 'borrowed', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy ate boy tea	['boy', 'ate', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy took boy soup	['boy', 'took', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy drank boy soup	['boy', 'drank', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy borrowed boy soup	['boy', 'borrowed', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy ate boy soup	['boy', 'ate', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy took boy sugar	['boy', 'took', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy drank boy sugar	['boy', 'drank', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy borrowed boy sugar	['boy', 'borrowed', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy ate boy sugar	['boy', 'ate', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy took boy book	['boy', 'took', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy drank boy book	['boy', 'drank', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy borrowed boy book	['boy', 'borrowed', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy ate boy book	['boy', 'ate', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy took boy letter	['boy', 'took', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy drank boy letter	['boy', 'drank', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy borrowed boy letter	['boy', 'borrowed', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy ate boy letter	['boy', 'ate', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy took boy package	['boy', 'took', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy drank boy package	['boy', 'drank', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy borrowed boy package	['boy', 'borrowed', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy ate boy package	['boy', 'ate', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy took boy gift	['boy', 'took', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy drank boy gift	['boy', 'drank', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy borrowed boy gift	['boy', 'borrowed', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy ate boy gift	['boy', 'ate', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy took girl eggs	['boy', 'took', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy drank girl eggs	['boy', 'drank', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy borrowed girl eggs	['boy', 'borrowed', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy ate girl eggs	['boy', 'ate', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy took girl toast	['boy', 'took', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy drank girl toast	['boy', 'drank', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy borrowed girl toast	['boy', 'borrowed', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy ate girl toast	['boy', 'ate', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy took girl pizza	['boy', 'took', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy drank girl pizza	['boy', 'drank', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy borrowed girl pizza	['boy', 'borrowed', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy ate girl pizza	['boy', 'ate', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy took girl coffee	['boy', 'took', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy drank girl coffee	['boy', 'drank', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy borrowed girl coffee	['boy', 'borrowed', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy ate girl coffee	['boy', 'ate', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy took girl tea	['boy', 'took', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy drank girl tea	['boy', 'drank', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy borrowed girl tea	['boy', 'borrowed', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy ate girl tea	['boy', 'ate', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy took girl soup	['boy', 'took', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy drank girl soup	['boy', 'drank', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy borrowed girl soup	['boy', 'borrowed', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy ate girl soup	['boy', 'ate', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy took girl sugar	['boy', 'took', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy drank girl sugar	['boy', 'drank', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy borrowed girl sugar	['boy', 'borrowed', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy ate girl sugar	['boy', 'ate', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy took girl book	['boy', 'took', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy drank girl book	['boy', 'drank', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy borrowed girl book	['boy', 'borrowed', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy ate girl book	['boy', 'ate', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy took girl letter	['boy', 'took', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy drank girl letter	['boy', 'drank', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy borrowed girl letter	['boy', 'borrowed', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy ate girl letter	['boy', 'ate', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy took girl package	['boy', 'took', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy drank girl package	['boy', 'drank', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy borrowed girl package	['boy', 'borrowed', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy ate girl package	['boy', 'ate', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy took girl gift	['boy', 'took', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
boy drank girl gift	['boy', 'drank', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
boy borrowed girl gift	['boy', 'borrowed', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
boy ate girl gift	['boy', 'ate', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
girl took man eggs	['girl', 'took', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl drank man eggs	['girl', 'drank', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl borrowed man eggs	['girl', 'borrowed', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl ate man eggs	['girl', 'ate', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl took man toast	['girl', 'took', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl drank man toast	['girl', 'drank', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl borrowed man toast	['girl', 'borrowed', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl ate man toast	['girl', 'ate', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl took man pizza	['girl', 'took', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl drank man pizza	['girl', 'drank', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl borrowed man pizza	['girl', 'borrowed', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl ate man pizza	['girl', 'ate', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl took man coffee	['girl', 'took', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl drank man coffee	['girl', 'drank', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl borrowed man coffee	['girl', 'borrowed', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl ate man coffee	['girl', 'ate', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl took man tea	['girl', 'took', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl drank man tea	['girl', 'drank', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl borrowed man tea	['girl', 'borrowed', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl ate man tea	['girl', 'ate', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl took man soup	['girl', 'took', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl drank man soup	['girl', 'drank', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl borrowed man soup	['girl', 'borrowed', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl ate man soup	['girl', 'ate', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl took man sugar	['girl', 'took', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl drank man sugar	['girl', 'drank', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl borrowed man sugar	['girl', 'borrowed', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl ate man sugar	['girl', 'ate', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl took man book	['girl', 'took', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl drank man book	['girl', 'drank', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl borrowed man book	['girl', 'borrowed', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl ate man book	['girl', 'ate', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl took man letter	['girl', 'took', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl drank man letter	['girl', 'drank', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl borrowed man letter	['girl', 'borrowed', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl ate man letter	['girl', 'ate', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl took man package	['girl', 'took', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl drank man package	['girl', 'drank', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl borrowed man package	['girl', 'borrowed', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl ate man package	['girl', 'ate', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl took man gift	['girl', 'took', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl drank man gift	['girl', 'drank', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl borrowed man gift	['girl', 'borrowed', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl ate man gift	['girl', 'ate', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl took woman eggs	['girl', 'took', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl drank woman eggs	['girl', 'drank', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl borrowed woman eggs	['girl', 'borrowed', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl ate woman eggs	['girl', 'ate', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl took woman toast	['girl', 'took', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl drank woman toast	['girl', 'drank', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl borrowed woman toast	['girl', 'borrowed', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl ate woman toast	['girl', 'ate', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl took woman pizza	['girl', 'took', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl drank woman pizza	['girl', 'drank', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl borrowed woman pizza	['girl', 'borrowed', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl ate woman pizza	['girl', 'ate', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl took woman coffee	['girl', 'took', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl drank woman coffee	['girl', 'drank', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl borrowed woman coffee	['girl', 'borrowed', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl ate woman coffee	['girl', 'ate', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl took woman tea	['girl', 'took', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl drank woman tea	['girl', 'drank', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl borrowed woman tea	['girl', 'borrowed', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl ate woman tea	['girl', 'ate', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl took woman soup	['girl', 'took', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl drank woman soup	['girl', 'drank', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl borrowed woman soup	['girl', 'borrowed', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl ate woman soup	['girl', 'ate', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl took woman sugar	['girl', 'took', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl drank woman sugar	['girl', 'drank', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl borrowed woman sugar	['girl', 'borrowed', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl ate woman sugar	['girl', 'ate', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl took woman book	['girl', 'took', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl drank woman book	['girl', 'drank', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl borrowed woman book	['girl', 'borrowed', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl ate woman book	['girl', 'ate', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl took woman letter	['girl', 'took', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl drank woman letter	['girl', 'drank', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl borrowed woman letter	['girl', 'borrowed', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl ate woman letter	['girl', 'ate', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl took woman package	['girl', 'took', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl drank woman package	['girl', 'drank', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl borrowed woman package	['girl', 'borrowed', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl ate woman package	['girl', 'ate', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl took woman gift	['girl', 'took', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl drank woman gift	['girl', 'drank', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl borrowed woman gift	['girl', 'borrowed', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl ate woman gift	['girl', 'ate', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl took boy eggs	['girl', 'took', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl drank boy eggs	['girl', 'drank', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl borrowed boy eggs	['girl', 'borrowed', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl ate boy eggs	['girl', 'ate', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl took boy toast	['girl', 'took', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl drank boy toast	['girl', 'drank', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl borrowed boy toast	['girl', 'borrowed', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
