utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
soup gave man eggs	['soup', 'gave', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
sugar gave man eggs	['sugar', 'gave', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
book gave man eggs	['book', 'gave', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
letter gave man eggs	['letter', 'gave', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
package gave man eggs	['package', 'gave', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
gift gave man eggs	['gift', 'gave', 'man', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
eggs gave man toast	['eggs', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
toast gave man toast	['toast', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
pizza gave man toast	['pizza', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
coffee gave man toast	['coffee', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
tea gave man toast	['tea', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
soup gave man toast	['soup', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
sugar gave man toast	['sugar', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
book gave man toast	['book', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
letter gave man toast	['letter', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
package gave man toast	['package', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
gift gave man toast	['gift', 'gave', 'man', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
eggs gave man pizza	['eggs', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
toast gave man pizza	['toast', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
pizza gave man pizza	['pizza', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
coffee gave man pizza	['coffee', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
tea gave man pizza	['tea', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
soup gave man pizza	['soup', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
sugar gave man pizza	['sugar', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
book gave man pizza	['book', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
letter gave man pizza	['letter', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
package gave man pizza	['package', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
gift gave man pizza	['gift', 'gave', 'man', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
eggs gave man coffee	['eggs', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
toast gave man coffee	['toast', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
pizza gave man coffee	['pizza', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
coffee gave man coffee	['coffee', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
tea gave man coffee	['tea', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
soup gave man coffee	['soup', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
sugar gave man coffee	['sugar', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
book gave man coffee	['book', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
letter gave man coffee	['letter', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
package gave man coffee	['package', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
gift gave man coffee	['gift', 'gave', 'man', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
eggs gave man tea	['eggs', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
toast gave man tea	['toast', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
pizza gave man tea	['pizza', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
coffee gave man tea	['coffee', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
tea gave man tea	['tea', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
soup gave man tea	['soup', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
sugar gave man tea	['sugar', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
book gave man tea	['book', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
letter gave man tea	['letter', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
package gave man tea	['package', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
gift gave man tea	['gift', 'gave', 'man', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
eggs gave man soup	['eggs', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
toast gave man soup	['toast', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
pizza gave man soup	['pizza', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
coffee gave man soup	['coffee', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
tea gave man soup	['tea', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
soup gave man soup	['soup', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
sugar gave man soup	['sugar', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
book gave man soup	['book', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
letter gave man soup	['letter', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
package gave man soup	['package', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
gift gave man soup	['gift', 'gave', 'man', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
eggs gave man sugar	['eggs', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
toast gave man sugar	['toast', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
pizza gave man sugar	['pizza', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
coffee gave man sugar	['coffee', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
tea gave man sugar	['tea', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
soup gave man sugar	['soup', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
sugar gave man sugar	['sugar', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
book gave man sugar	['book', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
letter gave man sugar	['letter', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
package gave man sugar	['package', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
gift gave man sugar	['gift', 'gave', 'man', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
eggs gave man book	['eggs', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
toast gave man book	['toast', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
pizza gave man book	['pizza', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
coffee gave man book	['coffee', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
tea gave man book	['tea', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
soup gave man book	['soup', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
sugar gave man book	['sugar', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
book gave man book	['book', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
letter gave man book	['letter', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
package gave man book	['package', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
gift gave man book	['gift', 'gave', 'man', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
eggs gave man letter	['eggs', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
toast gave man letter	['toast', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
pizza gave man letter	['pizza', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
coffee gave man letter	['coffee', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
tea gave man letter	['tea', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
soup gave man letter	['soup', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
sugar gave man letter	['sugar', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
book gave man letter	['book', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
letter gave man letter	['letter', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
package gave man letter	['package', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
gift gave man letter	['gift', 'gave', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
eggs gave man package	['eggs', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
toast gave man package	['toast', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
pizza gave man package	['pizza', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
coffee gave man package	['coffee', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
tea gave man package	['tea', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
soup gave man package	['soup', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
sugar gave man package	['sugar', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
book gave man package	['book', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
letter gave man package	['letter', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
package gave man package	['package', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
gift gave man package	['gift', 'gave', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
eggs gave man gift	['eggs', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
toast gave man gift	['toast', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
pizza gave man gift	['pizza', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
coffee gave man gift	['coffee', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
tea gave man gift	['tea', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
soup gave man gift	['soup', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
sugar gave man gift	['sugar', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
book gave man gift	['book', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
letter gave man gift	['letter', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
package gave man gift	['package', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
gift gave man gift	['gift', 'gave', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
eggs gave woman eggs	['eggs', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
toast gave woman eggs	['toast', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
pizza gave woman eggs	['pizza', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
coffee gave woman eggs	['coffee', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
tea gave woman eggs	['tea', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
soup gave woman eggs	['soup', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
sugar gave woman eggs	['sugar', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
book gave woman eggs	['book', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
letter gave woman eggs	['letter', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
package gave woman eggs	['package', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
gift gave woman eggs	['gift', 'gave', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
eggs gave woman toast	['eggs', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
toast gave woman toast	['toast', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
pizza gave woman toast	['pizza', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
coffee gave woman toast	['coffee', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
tea gave woman toast	['tea', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
soup gave woman toast	['soup', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
sugar gave woman toast	['sugar', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
book gave woman toast	['book', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
letter gave woman toast	['letter', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
package gave woman toast	['package', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
gift gave woman toast	['gift', 'gave', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
eggs gave woman pizza	['eggs', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
toast gave woman pizza	['toast', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
pizza gave woman pizza	['pizza', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
coffee gave woman pizza	['coffee', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
tea gave woman pizza	['tea', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
soup gave woman pizza	['soup', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
sugar gave woman pizza	['sugar', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
book gave woman pizza	['book', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
letter gave woman pizza	['letter', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
package gave woman pizza	['package', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
gift gave woman pizza	['gift', 'gave', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
eggs gave woman coffee	['eggs', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
toast gave woman coffee	['toast', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
pizza gave woman coffee	['pizza', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
coffee gave woman coffee	['coffee', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
tea gave woman coffee	['tea', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
soup gave woman coffee	['soup', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
sugar gave woman coffee	['sugar', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
book gave woman coffee	['book', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
letter gave woman coffee	['letter', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
package gave woman coffee	['package', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
gift gave woman coffee	['gift', 'gave', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
eggs gave woman tea	['eggs', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
toast gave woman tea	['toast', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
pizza gave woman tea	['pizza', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
coffee gave woman tea	['coffee', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
tea gave woman tea	['tea', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
soup gave woman tea	['soup', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
sugar gave woman tea	['sugar', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
book gave woman tea	['book', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
letter gave woman tea	['letter', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
package gave woman tea	['package', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
gift gave woman tea	['gift', 'gave', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
eggs gave woman soup	['eggs', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
toast gave woman soup	['toast', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
pizza gave woman soup	['pizza', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
coffee gave woman soup	['coffee', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
tea gave woman soup	['tea', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
soup gave woman soup	['soup', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
sugar gave woman soup	['sugar', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
book gave woman soup	['book', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
letter gave woman soup	['letter', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
package gave woman soup	['package', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
gift gave woman soup	['gift', 'gave', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
eggs gave woman sugar	['eggs', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
toast gave woman sugar	['toast', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
pizza gave woman sugar	['pizza', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
coffee gave woman sugar	['coffee', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
tea gave woman sugar	['tea', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
soup gave woman sugar	['soup', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
sugar gave woman sugar	['sugar', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
book gave woman sugar	['book', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
letter gave woman sugar	['letter', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
package gave woman sugar	['package', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
gift gave woman sugar	['gift', 'gave', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
eggs gave woman book	['eggs', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
toast gave woman book	['toast', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
pizza gave woman book	['pizza', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
coffee gave woman book	['coffee', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
tea gave woman book	['tea', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
soup gave woman book	['soup', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
sugar gave woman book	['sugar', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
book gave woman book	['book', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
letter gave woman book	['letter', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
package gave woman book	['package', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
gift gave woman book	['gift', 'gave', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
eggs gave woman letter	['eggs', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
toast gave woman letter	['toast', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
pizza gave woman letter	['pizza', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
coffee gave woman letter	['coffee', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
tea gave woman letter	['tea', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
soup gave woman letter	['soup', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
sugar gave woman letter	['sugar', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
book gave woman letter	['book', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
letter gave woman letter	['letter', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
package gave woman letter	['package', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
gift gave woman letter	['gift', 'gave', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
eggs gave woman package	['eggs', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
toast gave woman package	['toast', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
pizza gave woman package	['pizza', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
coffee gave woman package	['coffee', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
tea gave woman package	['tea', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
soup gave woman package	['soup', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
sugar gave woman package	['sugar', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
book gave woman package	['book', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
letter gave woman package	['letter', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
package gave woman package	['package', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
gift gave woman package	['gift', 'gave', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
eggs gave woman gift	['eggs', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
toast gave woman gift	['toast', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
pizza gave woman gift	['pizza', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
coffee gave woman gift	['coffee', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
tea gave woman gift	['tea', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
soup gave woman gift	['soup', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
sugar gave woman gift	['sugar', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
book gave woman gift	['book', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
letter gave woman gift	['letter', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
package gave woman gift	['package', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
gift gave woman gift	['gift', 'gave', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
eggs gave boy eggs	['eggs', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
toast gave boy eggs	['toast', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
pizza gave boy eggs	['pizza', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
coffee gave boy eggs	['coffee', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
tea gave boy eggs	['tea', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
soup gave boy eggs	['soup', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
sugar gave boy eggs	['sugar', 'gave', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
