utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
boy slept man letter	['boy', 'slept', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy sat man letter	['boy', 'sat', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy ran man letter	['boy', 'ran', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy blinked man letter	['boy', 'blinked', 'man', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy slept man package	['boy', 'slept', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy sat man package	['boy', 'sat', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy ran man package	['boy', 'ran', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy blinked man package	['boy', 'blinked', 'man', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy slept man gift	['boy', 'slept', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy sat man gift	['boy', 'sat', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy ran man gift	['boy', 'ran', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy blinked man gift	['boy', 'blinked', 'man', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy slept woman eggs	['boy', 'slept', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy sat woman eggs	['boy', 'sat', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy ran woman eggs	['boy', 'ran', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy blinked woman eggs	['boy', 'blinked', 'woman', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy slept woman toast	['boy', 'slept', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy sat woman toast	['boy', 'sat', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy ran woman toast	['boy', 'ran', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy blinked woman toast	['boy', 'blinked', 'woman', 'toast']	boy gave woman toast	['boy', 'gave', 'woman', 'toast']
boy slept woman pizza	['boy', 'slept', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy sat woman pizza	['boy', 'sat', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy ran woman pizza	['boy', 'ran', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy blinked woman pizza	['boy', 'blinked', 'woman', 'pizza']	boy gave woman pizza	['boy', 'gave', 'woman', 'pizza']
boy slept woman coffee	['boy', 'slept', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy sat woman coffee	['boy', 'sat', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy ran woman coffee	['boy', 'ran', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy blinked woman coffee	['boy', 'blinked', 'woman', 'coffee']	boy gave woman coffee	['boy', 'gave', 'woman', 'coffee']
boy slept woman tea	['boy', 'slept', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy sat woman tea	['boy', 'sat', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy ran woman tea	['boy', 'ran', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy blinked woman tea	['boy', 'blinked', 'woman', 'tea']	boy gave woman tea	['boy', 'gave', 'woman', 'tea']
boy slept woman soup	['boy', 'slept', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy sat woman soup	['boy', 'sat', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy ran woman soup	['boy', 'ran', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy blinked woman soup	['boy', 'blinked', 'woman', 'soup']	boy gave woman soup	['boy', 'gave', 'woman', 'soup']
boy slept woman sugar	['boy', 'slept', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy sat woman sugar	['boy', 'sat', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy ran woman sugar	['boy', 'ran', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy blinked woman sugar	['boy', 'blinked', 'woman', 'sugar']	boy gave woman sugar	['boy', 'gave', 'woman', 'sugar']
boy slept woman book	['boy', 'slept', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy sat woman book	['boy', 'sat', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy ran woman book	['boy', 'ran', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy blinked woman book	['boy', 'blinked', 'woman', 'book']	boy gave woman book	['boy', 'gave', 'woman', 'book']
boy slept woman letter	['boy', 'slept', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy sat woman letter	['boy', 'sat', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy ran woman letter	['boy', 'ran', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy blinked woman letter	['boy', 'blinked', 'woman', 'letter']	boy gave woman letter	['boy', 'gave', 'woman', 'letter']
boy slept woman package	['boy', 'slept', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy sat woman package	['boy', 'sat', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy ran woman package	['boy', 'ran', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy blinked woman package	['boy', 'blinked', 'woman', 'package']	boy gave woman package	['boy', 'gave', 'woman', 'package']
boy slept woman gift	['boy', 'slept', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy sat woman gift	['boy', 'sat', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy ran woman gift	['boy', 'ran', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy blinked woman gift	['boy', 'blinked', 'woman', 'gift']	boy gave woman gift	['boy', 'gave', 'woman', 'gift']
boy slept boy eggs	['boy', 'slept', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy sat boy eggs	['boy', 'sat', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy ran boy eggs	['boy', 'ran', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy blinked boy eggs	['boy', 'blinked', 'boy', 'eggs']	boy gave boy eggs	['boy', 'gave', 'boy', 'eggs']
boy slept boy toast	['boy', 'slept', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy sat boy toast	['boy', 'sat', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy ran boy toast	['boy', 'ran', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy blinked boy toast	['boy', 'blinked', 'boy', 'toast']	boy gave boy toast	['boy', 'gave', 'boy', 'toast']
boy slept boy pizza	['boy', 'slept', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy sat boy pizza	['boy', 'sat', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy ran boy pizza	['boy', 'ran', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy blinked boy pizza	['boy', 'blinked', 'boy', 'pizza']	boy gave boy pizza	['boy', 'gave', 'boy', 'pizza']
boy slept boy coffee	['boy', 'slept', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy sat boy coffee	['boy', 'sat', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy ran boy coffee	['boy', 'ran', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy blinked boy coffee	['boy', 'blinked', 'boy', 'coffee']	boy gave boy coffee	['boy', 'gave', 'boy', 'coffee']
boy slept boy tea	['boy', 'slept', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy sat boy tea	['boy', 'sat', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy ran boy tea	['boy', 'ran', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy blinked boy tea	['boy', 'blinked', 'boy', 'tea']	boy gave boy tea	['boy', 'gave', 'boy', 'tea']
boy slept boy soup	['boy', 'slept', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy sat boy soup	['boy', 'sat', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy ran boy soup	['boy', 'ran', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy blinked boy soup	['boy', 'blinked', 'boy', 'soup']	boy gave boy soup	['boy', 'gave', 'boy', 'soup']
boy slept boy sugar	['boy', 'slept', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy sat boy sugar	['boy', 'sat', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy ran boy sugar	['boy', 'ran', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy blinked boy sugar	['boy', 'blinked', 'boy', 'sugar']	boy gave boy sugar	['boy', 'gave', 'boy', 'sugar']
boy slept boy book	['boy', 'slept', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy sat boy book	['boy', 'sat', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy ran boy book	['boy', 'ran', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy blinked boy book	['boy', 'blinked', 'boy', 'book']	boy gave boy book	['boy', 'gave', 'boy', 'book']
boy slept boy letter	['boy', 'slept', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy sat boy letter	['boy', 'sat', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy ran boy letter	['boy', 'ran', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy blinked boy letter	['boy', 'blinked', 'boy', 'letter']	boy gave boy letter	['boy', 'gave', 'boy', 'letter']
boy slept boy package	['boy', 'slept', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy sat boy package	['boy', 'sat', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy ran boy package	['boy', 'ran', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy blinked boy package	['boy', 'blinked', 'boy', 'package']	boy gave boy package	['boy', 'gave', 'boy', 'package']
boy slept boy gift	['boy', 'slept', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy sat boy gift	['boy', 'sat', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy ran boy gift	['boy', 'ran', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy blinked boy gift	['boy', 'blinked', 'boy', 'gift']	boy gave boy gift	['boy', 'gave', 'boy', 'gift']
boy slept girl eggs	['boy', 'slept', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy sat girl eggs	['boy', 'sat', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy ran girl eggs	['boy', 'ran', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy blinked girl eggs	['boy', 'blinked', 'girl', 'eggs']	boy gave girl eggs	['boy', 'gave', 'girl', 'eggs']
boy slept girl toast	['boy', 'slept', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy sat girl toast	['boy', 'sat', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy ran girl toast	['boy', 'ran', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy blinked girl toast	['boy', 'blinked', 'girl', 'toast']	boy gave girl toast	['boy', 'gave', 'girl', 'toast']
boy slept girl pizza	['boy', 'slept', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy sat girl pizza	['boy', 'sat', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy ran girl pizza	['boy', 'ran', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy blinked girl pizza	['boy', 'blinked', 'girl', 'pizza']	boy gave girl pizza	['boy', 'gave', 'girl', 'pizza']
boy slept girl coffee	['boy', 'slept', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy sat girl coffee	['boy', 'sat', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy ran girl coffee	['boy', 'ran', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy blinked girl coffee	['boy', 'blinked', 'girl', 'coffee']	boy gave girl coffee	['boy', 'gave', 'girl', 'coffee']
boy slept girl tea	['boy', 'slept', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy sat girl tea	['boy', 'sat', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy ran girl tea	['boy', 'ran', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy blinked girl tea	['boy', 'blinked', 'girl', 'tea']	boy gave girl tea	['boy', 'gave', 'girl', 'tea']
boy slept girl soup	['boy', 'slept', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy sat girl soup	['boy', 'sat', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy ran girl soup	['boy', 'ran', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy blinked girl soup	['boy', 'blinked', 'girl', 'soup']	boy gave girl soup	['boy', 'gave', 'girl', 'soup']
boy slept girl sugar	['boy', 'slept', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy sat girl sugar	['boy', 'sat', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy ran girl sugar	['boy', 'ran', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy blinked girl sugar	['boy', 'blinked', 'girl', 'sugar']	boy gave girl sugar	['boy', 'gave', 'girl', 'sugar']
boy slept girl book	['boy', 'slept', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy sat girl book	['boy', 'sat', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy ran girl book	['boy', 'ran', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy blinked girl book	['boy', 'blinked', 'girl', 'book']	boy gave girl book	['boy', 'gave', 'girl', 'book']
boy slept girl letter	['boy', 'slept', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy sat girl letter	['boy', 'sat', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy ran girl letter	['boy', 'ran', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy blinked girl letter	['boy', 'blinked', 'girl', 'letter']	boy gave girl letter	['boy', 'gave', 'girl', 'letter']
boy slept girl package	['boy', 'slept', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy sat girl package	['boy', 'sat', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy ran girl package	['boy', 'ran', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy blinked girl package	['boy', 'blinked', 'girl', 'package']	boy gave girl package	['boy', 'gave', 'girl', 'package']
boy slept girl gift	['boy', 'slept', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
boy sat girl gift	['boy', 'sat', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
boy ran girl gift	['boy', 'ran', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
boy blinked girl gift	['boy', 'blinked', 'girl', 'gift']	boy gave girl gift	['boy', 'gave', 'girl', 'gift']
girl slept man eggs	['girl', 'slept', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl sat man eggs	['girl', 'sat', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl ran man eggs	['girl', 'ran', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl blinked man eggs	['girl', 'blinked', 'man', 'eggs']	girl gave man eggs	['girl', 'gave', 'man', 'eggs']
girl slept man toast	['girl', 'slept', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl sat man toast	['girl', 'sat', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl ran man toast	['girl', 'ran', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl blinked man toast	['girl', 'blinked', 'man', 'toast']	girl gave man toast	['girl', 'gave', 'man', 'toast']
girl slept man pizza	['girl', 'slept', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl sat man pizza	['girl', 'sat', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl ran man pizza	['girl', 'ran', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl blinked man pizza	['girl', 'blinked', 'man', 'pizza']	girl gave man pizza	['girl', 'gave', 'man', 'pizza']
girl slept man coffee	['girl', 'slept', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl sat man coffee	['girl', 'sat', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl ran man coffee	['girl', 'ran', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl blinked man coffee	['girl', 'blinked', 'man', 'coffee']	girl gave man coffee	['girl', 'gave', 'man', 'coffee']
girl slept man tea	['girl', 'slept', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl sat man tea	['girl', 'sat', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl ran man tea	['girl', 'ran', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl blinked man tea	['girl', 'blinked', 'man', 'tea']	girl gave man tea	['girl', 'gave', 'man', 'tea']
girl slept man soup	['girl', 'slept', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl sat man soup	['girl', 'sat', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl ran man soup	['girl', 'ran', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl blinked man soup	['girl', 'blinked', 'man', 'soup']	girl gave man soup	['girl', 'gave', 'man', 'soup']
girl slept man sugar	['girl', 'slept', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl sat man sugar	['girl', 'sat', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl ran man sugar	['girl', 'ran', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl blinked man sugar	['girl', 'blinked', 'man', 'sugar']	girl gave man sugar	['girl', 'gave', 'man', 'sugar']
girl slept man book	['girl', 'slept', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl sat man book	['girl', 'sat', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl ran man book	['girl', 'ran', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl blinked man book	['girl', 'blinked', 'man', 'book']	girl gave man book	['girl', 'gave', 'man', 'book']
girl slept man letter	['girl', 'slept', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl sat man letter	['girl', 'sat', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl ran man letter	['girl', 'ran', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl blinked man letter	['girl', 'blinked', 'man', 'letter']	girl gave man letter	['girl', 'gave', 'man', 'letter']
girl slept man package	['girl', 'slept', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl sat man package	['girl', 'sat', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl ran man package	['girl', 'ran', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl blinked man package	['girl', 'blinked', 'man', 'package']	girl gave man package	['girl', 'gave', 'man', 'package']
girl slept man gift	['girl', 'slept', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl sat man gift	['girl', 'sat', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl ran man gift	['girl', 'ran', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl blinked man gift	['girl', 'blinked', 'man', 'gift']	girl gave man gift	['girl', 'gave', 'man', 'gift']
girl slept woman eggs	['girl', 'slept', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl sat woman eggs	['girl', 'sat', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl ran woman eggs	['girl', 'ran', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl blinked woman eggs	['girl', 'blinked', 'woman', 'eggs']	girl gave woman eggs	['girl', 'gave', 'woman', 'eggs']
girl slept woman toast	['girl', 'slept', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl sat woman toast	['girl', 'sat', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl ran woman toast	['girl', 'ran', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl blinked woman toast	['girl', 'blinked', 'woman', 'toast']	girl gave woman toast	['girl', 'gave', 'woman', 'toast']
girl slept woman pizza	['girl', 'slept', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl sat woman pizza	['girl', 'sat', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl ran woman pizza	['girl', 'ran', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl blinked woman pizza	['girl', 'blinked', 'woman', 'pizza']	girl gave woman pizza	['girl', 'gave', 'woman', 'pizza']
girl slept woman coffee	['girl', 'slept', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl sat woman coffee	['girl', 'sat', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl ran woman coffee	['girl', 'ran', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl blinked woman coffee	['girl', 'blinked', 'woman', 'coffee']	girl gave woman coffee	['girl', 'gave', 'woman', 'coffee']
girl slept woman tea	['girl', 'slept', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl sat woman tea	['girl', 'sat', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl ran woman tea	['girl', 'ran', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl blinked woman tea	['girl', 'blinked', 'woman', 'tea']	girl gave woman tea	['girl', 'gave', 'woman', 'tea']
girl slept woman soup	['girl', 'slept', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl sat woman soup	['girl', 'sat', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl ran woman soup	['girl', 'ran', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl blinked woman soup	['girl', 'blinked', 'woman', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl slept woman sugar	['girl', 'slept', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl sat woman sugar	['girl', 'sat', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl ran woman sugar	['girl', 'ran', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl blinked woman sugar	['girl', 'blinked', 'woman', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl slept woman book	['girl', 'slept', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl sat woman book	['girl', 'sat', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl ran woman book	['girl', 'ran', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl blinked woman book	['girl', 'blinked', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl slept woman letter	['girl', 'slept', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl sat woman letter	['girl', 'sat', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl ran woman letter	['girl', 'ran', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl blinked woman letter	['girl', 'blinked', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl slept woman package	['girl', 'slept', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl sat woman package	['girl', 'sat', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl ran woman package	['girl', 'ran', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl blinked woman package	['girl', 'blinked', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl slept woman gift	['girl', 'slept', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl sat woman gift	['girl', 'sat', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl ran woman gift	['girl', 'ran', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl blinked woman gift	['girl', 'blinked', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl slept boy eggs	['girl', 'slept', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl sat boy eggs	['girl', 'sat', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl ran boy eggs	['girl', 'ran', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl blinked boy eggs	['girl', 'blinked', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl slept boy toast	['girl', 'slept', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl sat boy toast	['girl', 'sat', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl ran boy toast	['girl', 'ran', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
