utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
woman gave package eggs	['woman', 'gave', 'package', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman gave gift eggs	['woman', 'gave', 'gift', 'eggs']	woman gave girl eggs	['woman', 'gave', 'girl', 'eggs']
woman gave eggs toast	['woman', 'gave', 'eggs', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave toast toast	['woman', 'gave', 'toast', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave pizza toast	['woman', 'gave', 'pizza', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave coffee toast	['woman', 'gave', 'coffee', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave tea toast	['woman', 'gave', 'tea', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave soup toast	['woman', 'gave', 'soup', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave sugar toast	['woman', 'gave', 'sugar', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave book toast	['woman', 'gave', 'book', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave letter toast	['woman', 'gave', 'letter', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave package toast	['woman', 'gave', 'package', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave gift toast	['woman', 'gave', 'gift', 'toast']	woman gave girl toast	['woman', 'gave', 'girl', 'toast']
woman gave eggs pizza	['woman', 'gave', 'eggs', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave toast pizza	['woman', 'gave', 'toast', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave pizza pizza	['woman', 'gave', 'pizza', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave coffee pizza	['woman', 'gave', 'coffee', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave tea pizza	['woman', 'gave', 'tea', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave soup pizza	['woman', 'gave', 'soup', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave sugar pizza	['woman', 'gave', 'sugar', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave book pizza	['woman', 'gave', 'book', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave letter pizza	['woman', 'gave', 'letter', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave package pizza	['woman', 'gave', 'package', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave gift pizza	['woman', 'gave', 'gift', 'pizza']	woman gave girl pizza	['woman', 'gave', 'girl', 'pizza']
woman gave eggs coffee	['woman', 'gave', 'eggs', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave toast coffee	['woman', 'gave', 'toast', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave pizza coffee	['woman', 'gave', 'pizza', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave coffee coffee	['woman', 'gave', 'coffee', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave tea coffee	['woman', 'gave', 'tea', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave soup coffee	['woman', 'gave', 'soup', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave sugar coffee	['woman', 'gave', 'sugar', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave book coffee	['woman', 'gave', 'book', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave letter coffee	['woman', 'gave', 'letter', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave package coffee	['woman', 'gave', 'package', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave gift coffee	['woman', 'gave', 'gift', 'coffee']	woman gave girl coffee	['woman', 'gave', 'girl', 'coffee']
woman gave eggs tea	['woman', 'gave', 'eggs', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave toast tea	['woman', 'gave', 'toast', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave pizza tea	['woman', 'gave', 'pizza', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave coffee tea	['woman', 'gave', 'coffee', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave tea tea	['woman', 'gave', 'tea', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave soup tea	['woman', 'gave', 'soup', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave sugar tea	['woman', 'gave', 'sugar', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave book tea	['woman', 'gave', 'book', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave letter tea	['woman', 'gave', 'letter', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave package tea	['woman', 'gave', 'package', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave gift tea	['woman', 'gave', 'gift', 'tea']	woman gave girl tea	['woman', 'gave', 'girl', 'tea']
woman gave eggs soup	['woman', 'gave', 'eggs', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave toast soup	['woman', 'gave', 'toast', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave pizza soup	['woman', 'gave', 'pizza', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave coffee soup	['woman', 'gave', 'coffee', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave tea soup	['woman', 'gave', 'tea', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave soup soup	['woman', 'gave', 'soup', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave sugar soup	['woman', 'gave', 'sugar', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave book soup	['woman', 'gave', 'book', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave letter soup	['woman', 'gave', 'letter', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave package soup	['woman', 'gave', 'package', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave gift soup	['woman', 'gave', 'gift', 'soup']	woman gave girl soup	['woman', 'gave', 'girl', 'soup']
woman gave eggs sugar	['woman', 'gave', 'eggs', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave toast sugar	['woman', 'gave', 'toast', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave pizza sugar	['woman', 'gave', 'pizza', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave coffee sugar	['woman', 'gave', 'coffee', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave tea sugar	['woman', 'gave', 'tea', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave soup sugar	['woman', 'gave', 'soup', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave sugar sugar	['woman', 'gave', 'sugar', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave book sugar	['woman', 'gave', 'book', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave letter sugar	['woman', 'gave', 'letter', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave package sugar	['woman', 'gave', 'package', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave gift sugar	['woman', 'gave', 'gift', 'sugar']	woman gave girl sugar	['woman', 'gave', 'girl', 'sugar']
woman gave eggs book	['woman', 'gave', 'eggs', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave toast book	['woman', 'gave', 'toast', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave pizza book	['woman', 'gave', 'pizza', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave coffee book	['woman', 'gave', 'coffee', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave tea book	['woman', 'gave', 'tea', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave soup book	['woman', 'gave', 'soup', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave sugar book	['woman', 'gave', 'sugar', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave book book	['woman', 'gave', 'book', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave letter book	['woman', 'gave', 'letter', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave package book	['woman', 'gave', 'package', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave gift book	['woman', 'gave', 'gift', 'book']	woman gave girl book	['woman', 'gave', 'girl', 'book']
woman gave eggs letter	['woman', 'gave', 'eggs', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave toast letter	['woman', 'gave', 'toast', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave pizza letter	['woman', 'gave', 'pizza', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave coffee letter	['woman', 'gave', 'coffee', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave tea letter	['woman', 'gave', 'tea', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave soup letter	['woman', 'gave', 'soup', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave sugar letter	['woman', 'gave', 'sugar', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave book letter	['woman', 'gave', 'book', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave letter letter	['woman', 'gave', 'letter', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave package letter	['woman', 'gave', 'package', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave gift letter	['woman', 'gave', 'gift', 'letter']	woman gave girl letter	['woman', 'gave', 'girl', 'letter']
woman gave eggs package	['woman', 'gave', 'eggs', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave toast package	['woman', 'gave', 'toast', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave pizza package	['woman', 'gave', 'pizza', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave coffee package	['woman', 'gave', 'coffee', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave tea package	['woman', 'gave', 'tea', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave soup package	['woman', 'gave', 'soup', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave sugar package	['woman', 'gave', 'sugar', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave book package	['woman', 'gave', 'book', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave letter package	['woman', 'gave', 'letter', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave package package	['woman', 'gave', 'package', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave gift package	['woman', 'gave', 'gift', 'package']	woman gave girl package	['woman', 'gave', 'girl', 'package']
woman gave eggs gift	['woman', 'gave', 'eggs', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave toast gift	['woman', 'gave', 'toast', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave pizza gift	['woman', 'gave', 'pizza', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave coffee gift	['woman', 'gave', 'coffee', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave tea gift	['woman', 'gave', 'tea', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave soup gift	['woman', 'gave', 'soup', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave sugar gift	['woman', 'gave', 'sugar', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave book gift	['woman', 'gave', 'book', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave letter gift	['woman', 'gave', 'letter', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave package gift	['woman', 'gave', 'package', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
woman gave gift gift	['woman', 'gave', 'gift', 'gift']	woman gave girl gift	['woman', 'gave', 'girl', 'gift']
boy gave eggs eggs	['boy', 'gave', 'eggs', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave toast eggs	['boy', 'gave', 'toast', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave pizza eggs	['boy', 'gave', 'pizza', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave coffee eggs	['boy', 'gave', 'coffee', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave tea eggs	['boy', 'gave', 'tea', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave soup eggs	['boy', 'gave', 'soup', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave sugar eggs	['boy', 'gave', 'sugar', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave book eggs	['boy', 'gave', 'book', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave letter eggs	['boy', 'gave', 'letter', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave package eggs	['boy', 'gave', 'package', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave gift eggs	['boy', 'gave', 'gift', 'eggs']	boy gave man eggs	['boy', 'gave', 'man', 'eggs']
boy gave eggs toast	['boy', 'gave', 'eggs', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave toast toast	['boy', 'gave', 'toast', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave pizza toast	['boy', 'gave', 'pizza', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave coffee toast	['boy', 'gave', 'coffee', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave tea toast	['boy', 'gave', 'tea', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave soup toast	['boy', 'gave', 'soup', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave sugar toast	['boy', 'gave', 'sugar', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave book toast	['boy', 'gave', 'book', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave letter toast	['boy', 'gave', 'letter', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave package toast	['boy', 'gave', 'package', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave gift toast	['boy', 'gave', 'gift', 'toast']	boy gave man toast	['boy', 'gave', 'man', 'toast']
boy gave eggs pizza	['boy', 'gave', 'eggs', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave toast pizza	['boy', 'gave', 'toast', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave pizza pizza	['boy', 'gave', 'pizza', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave coffee pizza	['boy', 'gave', 'coffee', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave tea pizza	['boy', 'gave', 'tea', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave soup pizza	['boy', 'gave', 'soup', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave sugar pizza	['boy', 'gave', 'sugar', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave book pizza	['boy', 'gave', 'book', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave letter pizza	['boy', 'gave', 'letter', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave package pizza	['boy', 'gave', 'package', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave gift pizza	['boy', 'gave', 'gift', 'pizza']	boy gave man pizza	['boy', 'gave', 'man', 'pizza']
boy gave eggs coffee	['boy', 'gave', 'eggs', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave toast coffee	['boy', 'gave', 'toast', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave pizza coffee	['boy', 'gave', 'pizza', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave coffee coffee	['boy', 'gave', 'coffee', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave tea coffee	['boy', 'gave', 'tea', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave soup coffee	['boy', 'gave', 'soup', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave sugar coffee	['boy', 'gave', 'sugar', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave book coffee	['boy', 'gave', 'book', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave letter coffee	['boy', 'gave', 'letter', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave package coffee	['boy', 'gave', 'package', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave gift coffee	['boy', 'gave', 'gift', 'coffee']	boy gave man coffee	['boy', 'gave', 'man', 'coffee']
boy gave eggs tea	['boy', 'gave', 'eggs', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave toast tea	['boy', 'gave', 'toast', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave pizza tea	['boy', 'gave', 'pizza', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave coffee tea	['boy', 'gave', 'coffee', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave tea tea	['boy', 'gave', 'tea', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave soup tea	['boy', 'gave', 'soup', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave sugar tea	['boy', 'gave', 'sugar', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave book tea	['boy', 'gave', 'book', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave letter tea	['boy', 'gave', 'letter', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave package tea	['boy', 'gave', 'package', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave gift tea	['boy', 'gave', 'gift', 'tea']	boy gave man tea	['boy', 'gave', 'man', 'tea']
boy gave eggs soup	['boy', 'gave', 'eggs', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave toast soup	['boy', 'gave', 'toast', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave pizza soup	['boy', 'gave', 'pizza', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave coffee soup	['boy', 'gave', 'coffee', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave tea soup	['boy', 'gave', 'tea', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave soup soup	['boy', 'gave', 'soup', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave sugar soup	['boy', 'gave', 'sugar', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave book soup	['boy', 'gave', 'book', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave letter soup	['boy', 'gave', 'letter', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave package soup	['boy', 'gave', 'package', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave gift soup	['boy', 'gave', 'gift', 'soup']	boy gave man soup	['boy', 'gave', 'man', 'soup']
boy gave eggs sugar	['boy', 'gave', 'eggs', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave toast sugar	['boy', 'gave', 'toast', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave pizza sugar	['boy', 'gave', 'pizza', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave coffee sugar	['boy', 'gave', 'coffee', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave tea sugar	['boy', 'gave', 'tea', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave soup sugar	['boy', 'gave', 'soup', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave sugar sugar	['boy', 'gave', 'sugar', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave book sugar	['boy', 'gave', 'book', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave letter sugar	['boy', 'gave', 'letter', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave package sugar	['boy', 'gave', 'package', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave gift sugar	['boy', 'gave', 'gift', 'sugar']	boy gave man sugar	['boy', 'gave', 'man', 'sugar']
boy gave eggs book	['boy', 'gave', 'eggs', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave toast book	['boy', 'gave', 'toast', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave pizza book	['boy', 'gave', 'pizza', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave coffee book	['boy', 'gave', 'coffee', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave tea book	['boy', 'gave', 'tea', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave soup book	['boy', 'gave', 'soup', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave sugar book	['boy', 'gave', 'sugar', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave book book	['boy', 'gave', 'book', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave letter book	['boy', 'gave', 'letter', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave package book	['boy', 'gave', 'package', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave gift book	['boy', 'gave', 'gift', 'book']	boy gave man book	['boy', 'gave', 'man', 'book']
boy gave eggs letter	['boy', 'gave', 'eggs', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave toast letter	['boy', 'gave', 'toast', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave pizza letter	['boy', 'gave', 'pizza', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave coffee letter	['boy', 'gave', 'coffee', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave tea letter	['boy', 'gave', 'tea', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave soup letter	['boy', 'gave', 'soup', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave sugar letter	['boy', 'gave', 'sugar', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave book letter	['boy', 'gave', 'book', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave letter letter	['boy', 'gave', 'letter', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave package letter	['boy', 'gave', 'package', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave gift letter	['boy', 'gave', 'gift', 'letter']	boy gave man letter	['boy', 'gave', 'man', 'letter']
boy gave eggs package	['boy', 'gave', 'eggs', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave toast package	['boy', 'gave', 'toast', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave pizza package	['boy', 'gave', 'pizza', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave coffee package	['boy', 'gave', 'coffee', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave tea package	['boy', 'gave', 'tea', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave soup package	['boy', 'gave', 'soup', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave sugar package	['boy', 'gave', 'sugar', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave book package	['boy', 'gave', 'book', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave letter package	['boy', 'gave', 'letter', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave package package	['boy', 'gave', 'package', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave gift package	['boy', 'gave', 'gift', 'package']	boy gave man package	['boy', 'gave', 'man', 'package']
boy gave eggs gift	['boy', 'gave', 'eggs', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave toast gift	['boy', 'gave', 'toast', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave pizza gift	['boy', 'gave', 'pizza', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave coffee gift	['boy', 'gave', 'coffee', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave tea gift	['boy', 'gave', 'tea', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave soup gift	['boy', 'gave', 'soup', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave sugar gift	['boy', 'gave', 'sugar', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave book gift	['boy', 'gave', 'book', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave letter gift	['boy', 'gave', 'letter', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave package gift	['boy', 'gave', 'package', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave gift gift	['boy', 'gave', 'gift', 'gift']	boy gave man gift	['boy', 'gave', 'man', 'gift']
boy gave eggs eggs	['boy', 'gave', 'eggs', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy gave toast eggs	['boy', 'gave', 'toast', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy gave pizza eggs	['boy', 'gave', 'pizza', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy gave coffee eggs	['boy', 'gave', 'coffee', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy gave tea eggs	['boy', 'gave', 'tea', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy gave soup eggs	['boy', 'gave', 'soup', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
boy gave sugar eggs	['boy', 'gave', 'sugar', 'eggs']	boy gave woman eggs	['boy', 'gave', 'woman', 'eggs']
